src_ip,dst_ip,src_port,dst_port,protocol,service,payload_length,duration,is_malicious,attack_type,timestamp
23.89,10.0.0.8,52907,3389,tcp,rdp,235,0.307,0,rdp_bruteforce,2025-04-23T18:30:05.451681
77.97,10.0.0.9,57770,80,tcp,web,46,0.038,1,scan,2025-04-23T18:15:46.978204
95.155,10.0.0.20,58884,8080,tcp,web,840,0.055,1,sql_injection,2025-04-23T18:24:44.680740
45.42,10.0.0.18,59019,22,tcp,ssh,238,0.271,1,ssh_bruteforce,2025-04-23T18:00:30.815579
23.48,10.0.0.4,51990,443,tcp,web,1978,0.06,1,web_exploit,2025-04-23T17:59:02.537376
23.34,10.0.0.3,58269,3389,tcp,rdp,40,0.045,1,scan,2025-04-23T17:47:17.876318
23.208,10.0.0.18,62262,3389,tcp,rdp,560,0.625,1,rdp_bruteforce,2025-04-23T18:26:19.288712
95.68,10.0.0.7,60800,445,tcp,smb,1409,0.118,1,smb_exploit,2025-04-23T17:48:18.354934
185.163,10.0.0.4,51111,443,tcp,web,916,0.09,1,sql_injection,2025-04-23T17:58:10.209937
95.174,10.0.0.12,55242,22,tcp,ssh,124,0.313,1,ssh_bruteforce,2025-04-23T18:12:45.570062
23.221,10.0.0.2,55975,8080,tcp,web,1540,0.115,1,web_exploit,2025-04-23T17:57:43.565585
45.66,10.0.0.3,59227,443,tcp,web,742,0.111,1,sql_injection,2025-04-23T17:39:53.659255
45.201,10.0.0.2,61446,8080,tcp,web,41,0.022,1,scan,2025-04-23T18:06:32.810991
45.163,10.0.0.17,62232,445,tcp,smb,73,0.032,1,scan,2025-04-23T17:59:44.816656
77.151,10.0.0.15,57074,80,tcp,web,1043,0.087,1,web_exploit,2025-04-23T17:34:11.777270
185.236,10.0.0.12,57845,445,tcp,smb,1090,0.21,1,smb_exploit,2025-04-23T17:35:12.272855
77.7,10.0.0.3,56239,22,tcp,ssh,272,0.24,1,ssh_bruteforce,2025-04-23T18:29:35.599577
95.176,10.0.0.11,51542,22,tcp,ssh,56,0.025,1,scan,2025-04-23T18:21:44.564152
45.134,10.0.0.14,61495,8080,tcp,web,878,0.112,1,web_exploit,2025-04-23T18:13:06.321873
95.231,10.0.0.2,64896,8443,tcp,web,801,0.145,1,web_exploit,2025-04-23T17:37:20.032536
45.87,10.0.0.16,63591,445,tcp,smb,1434,0.108,1,smb_exploit,2025-04-23T18:12:48.476805
185.171,10.0.0.18,50128,80,tcp,web,54,0.001,1,scan,2025-04-23T17:58:53.878748
45.135,10.0.0.17,56707,445,tcp,smb,1364,0.252,1,smb_exploit,2025-04-23T18:30:21.508994
23.78,10.0.0.2,52058,445,tcp,smb,626,0.294,1,smb_exploit,2025-04-23T17:35:31.396799
45.18,10.0.0.17,64139,5432,tcp,db,946,0.186,1,sql_injection,2025-04-23T17:31:08.576428
77.115,10.0.0.14,55311,3389,tcp,rdp,280,0.558,1,rdp_bruteforce,2025-04-23T17:49:42.847033
95.233,10.0.0.7,51236,22,tcp,ssh,63,0.019,0,scan,2025-04-23T18:08:26.886751
77.74,10.0.0.3,55082,445,tcp,smb,692,0.176,1,smb_exploit,2025-04-23T17:37:16.630361
77.46,10.0.0.11,64698,22,tcp,ssh,139,0.358,1,ssh_bruteforce,2025-04-23T17:53:07.800525
185.15,10.0.0.4,59769,443,tcp,web,83,0.018,1,scan,2025-04-23T17:57:50.362657
45.37,10.0.0.15,59059,80,tcp,web,1991,0.155,0,web_exploit,2025-04-23T17:42:07.444507
95.171,10.0.0.4,65281,80,tcp,web,1928,0.08,1,web_exploit,2025-04-23T17:41:00.641213
185.140,10.0.0.10,65491,445,tcp,smb,907,0.209,1,smb_exploit,2025-04-23T18:27:35.146938
185.122,10.0.0.8,53238,445,tcp,smb,926,0.176,1,smb_exploit,2025-04-23T17:44:46.153363
185.136,10.0.0.13,56645,3306,tcp,db,589,0.275,1,sql_injection,2025-04-23T17:52:52.621267
95.236,10.0.0.9,53716,8080,tcp,web,76,0.015,1,scan,2025-04-23T18:11:57.901683
23.255,10.0.0.19,55239,22,tcp,ssh,117,0.416,1,ssh_bruteforce,2025-04-23T18:12:34.519180
23.129,10.0.0.2,57054,8080,tcp,web,54,0.007,1,scan,2025-04-23T17:53:07.654826
95.185,10.0.0.10,58186,8080,tcp,web,888,0.088,1,sql_injection,2025-04-23T18:26:44.961807
95.45,10.0.0.20,62585,443,tcp,web,63,0.041,1,scan,2025-04-23T18:22:22.647935
185.248,10.0.0.18,58372,22,tcp,ssh,218,0.336,1,ssh_bruteforce,2025-04-23T17:38:33.181595
45.145,10.0.0.19,50179,8443,tcp,web,1600,0.08,1,web_exploit,2025-04-23T18:20:34.903908
45.103,10.0.0.16,65088,443,tcp,web,978,0.129,1,web_exploit,2025-04-23T18:06:52.593709
77.54,10.0.0.8,55429,445,tcp,smb,1497,0.185,0,smb_exploit,2025-04-23T18:03:02.796671
185.93,10.0.0.8,51125,8080,tcp,web,1753,0.16,1,web_exploit,2025-04-23T18:16:40.969274
185.35,10.0.0.11,52934,443,tcp,web,72,0.045,0,scan,2025-04-23T18:23:15.432220
95.248,10.0.0.18,61780,3389,tcp,rdp,585,0.357,1,rdp_bruteforce,2025-04-23T18:04:33.420156
95.1,10.0.0.4,56353,8443,tcp,web,1377,0.059,1,web_exploit,2025-04-23T18:14:39.537883
45.82,10.0.0.8,52953,445,tcp,smb,1364,0.287,1,smb_exploit,2025-04-23T17:58:02.255087
77.233,10.0.0.6,59248,443,tcp,web,1834,0.059,1,web_exploit,2025-04-23T17:38:12.542029
77.118,10.0.0.5,49366,3389,tcp,rdp,595,0.41,0,rdp_bruteforce,2025-04-23T17:47:55.666444
45.56,10.0.0.8,58165,80,tcp,web,1439,0.171,1,web_exploit,2025-04-23T18:20:54.039447
23.37,10.0.0.2,57596,443,tcp,web,80,0.019,1,scan,2025-04-23T18:09:28.787007
77.46,10.0.0.15,65155,22,tcp,ssh,154,0.31,1,ssh_bruteforce,2025-04-23T17:43:36.761832
185.81,10.0.0.9,63341,22,tcp,ssh,118,0.178,1,ssh_bruteforce,2025-04-23T18:07:11.514738
95.63,10.0.0.16,64852,22,tcp,ssh,251,0.131,1,ssh_bruteforce,2025-04-23T18:19:24.319084
23.89,10.0.0.8,58362,23,tcp,telnet,90,0.029,1,scan,2025-04-23T18:30:13.716539
45.66,10.0.0.4,55681,443,tcp,web,961,0.099,1,sql_injection,2025-04-23T17:45:19.431149
185.79,10.0.0.15,53458,22,tcp,ssh,100,0.035,1,scan,2025-04-23T18:12:07.844748
185.68,10.0.0.7,56248,8443,tcp,web,1894,0.151,1,web_exploit,2025-04-23T17:41:53.451218
77.150,10.0.0.5,58413,443,tcp,web,999,0.098,1,web_exploit,2025-04-23T17:30:54.521321
185.22,10.0.0.5,63166,3389,tcp,rdp,571,0.638,1,rdp_bruteforce,2025-04-23T18:15:50.882846
77.96,10.0.0.4,54072,8080,tcp,web,66,0.011,1,scan,2025-04-23T17:52:54.648116
23.77,10.0.0.12,49990,3389,tcp,rdp,311,0.41,1,rdp_bruteforce,2025-04-23T17:56:03.886110
45.19,10.0.0.6,52545,445,tcp,smb,609,0.138,0,smb_exploit,2025-04-23T18:20:01.811758
23.55,10.0.0.5,54093,22,tcp,ssh,229,0.281,1,ssh_bruteforce,2025-04-23T17:45:14.258020
95.79,10.0.0.8,51652,22,tcp,ssh,248,0.227,0,ssh_bruteforce,2025-04-23T17:56:09.684014
95.123,10.0.0.18,50891,445,tcp,smb,86,0.003,1,scan,2025-04-23T17:59:35.701221
185.187,10.0.0.16,58528,445,tcp,smb,629,0.143,1,smb_exploit,2025-04-23T17:54:31.516498
95.109,10.0.0.5,61154,80,tcp,web,1507,0.187,1,web_exploit,2025-04-23T17:46:20.279243
95.69,10.0.0.8,55476,445,tcp,smb,1065,0.234,1,smb_exploit,2025-04-23T17:41:07.724060
95.140,10.0.0.14,64403,445,tcp,smb,1426,0.108,1,smb_exploit,2025-04-23T18:11:16.688232
77.82,10.0.0.2,65320,80,tcp,web,1342,0.164,1,web_exploit,2025-04-23T17:58:01.547078
45.150,10.0.0.1,64318,445,tcp,smb,1254,0.141,1,smb_exploit,2025-04-23T17:46:06.703806
23.199,10.0.0.12,58664,3389,tcp,rdp,485,0.295,1,rdp_bruteforce,2025-04-23T18:19:33.917926
23.120,10.0.0.9,64574,443,tcp,web,937,0.119,1,web_exploit,2025-04-23T17:41:57.833708
185.251,10.0.0.7,52309,22,tcp,ssh,199,0.236,1,ssh_bruteforce,2025-04-23T18:13:20.214821
77.25,10.0.0.16,50167,3389,tcp,rdp,74,0.003,0,scan,2025-04-23T17:40:46.722012
95.109,10.0.0.3,57043,22,tcp,ssh,266,0.176,1,ssh_bruteforce,2025-04-23T17:52:12.561026
185.91,10.0.0.6,55889,80,tcp,web,970,0.283,1,sql_injection,2025-04-23T17:31:01.560632
185.33,10.0.0.8,54375,445,tcp,smb,515,0.173,1,smb_exploit,2025-04-23T18:11:23.974357
95.242,10.0.0.18,60273,23,tcp,telnet,77,0.023,1,scan,2025-04-23T18:07:42.648002
95.236,10.0.0.2,58001,443,tcp,web,69,0.028,0,scan,2025-04-23T17:55:29.323944
77.112,10.0.0.15,54294,80,tcp,web,95,0.011,1,scan,2025-04-23T18:24:16.539325
23.12,10.0.0.19,59355,22,tcp,ssh,300,0.159,1,ssh_bruteforce,2025-04-23T18:29:00.857947
95.141,10.0.0.19,53798,3389,tcp,rdp,275,0.632,1,rdp_bruteforce,2025-04-23T18:15:45.173445
23.48,10.0.0.7,56825,443,tcp,web,953,0.116,1,sql_injection,2025-04-23T17:36:01.947301
45.223,10.0.0.11,56634,80,tcp,web,44,0.03,1,scan,2025-04-23T17:53:38.590638
95.45,10.0.0.14,52597,3389,tcp,rdp,382,0.658,1,rdp_bruteforce,2025-04-23T18:25:50.159791
95.208,10.0.0.14,50844,8080,tcp,web,41,0.034,1,scan,2025-04-23T18:03:24.029811
185.89,10.0.0.7,61541,80,tcp,web,664,0.144,1,sql_injection,2025-04-23T18:07:09.562596
23.253,10.0.0.2,60464,445,tcp,smb,1042,0.151,1,smb_exploit,2025-04-23T18:26:40.805415
95.163,10.0.0.12,51585,8443,tcp,web,809,0.096,1,web_exploit,2025-04-23T17:57:33.894957
185.212,10.0.0.15,51939,445,tcp,smb,64,0.044,1,scan,2025-04-23T18:30:04.486590
77.169,10.0.0.3,59299,445,tcp,smb,1009,0.155,1,smb_exploit,2025-04-23T17:54:39.271501
77.91,10.0.0.15,54348,22,tcp,ssh,165,0.295,0,ssh_bruteforce,2025-04-23T17:33:15.305778
45.191,10.0.0.15,57551,80,tcp,web,504,0.104,1,sql_injection,2025-04-23T18:02:38.037432
185.135,10.0.0.6,58363,3306,tcp,db,649,0.205,1,sql_injection,2025-04-23T17:38:22.910988
185.193,10.0.0.17,51167,80,tcp,web,822,0.107,1,sql_injection,2025-04-23T17:52:04.462036
95.117,10.0.0.8,62388,445,tcp,smb,660,0.228,1,smb_exploit,2025-04-23T17:51:05.797797
185.159,10.0.0.13,61360,445,tcp,smb,1361,0.242,1,smb_exploit,2025-04-23T17:59:14.710046
95.157,10.0.0.5,50391,22,tcp,ssh,184,0.43,1,ssh_bruteforce,2025-04-23T17:50:29.846370
45.139,10.0.0.9,52811,445,tcp,smb,975,0.176,1,smb_exploit,2025-04-23T18:26:07.458380
77.253,10.0.0.7,52208,445,tcp,smb,608,0.221,1,smb_exploit,2025-04-23T18:28:59.841905
185.219,10.0.0.2,54338,8443,tcp,web,901,0.18,1,web_exploit,2025-04-23T18:06:13.764462
45.201,10.0.0.14,62104,443,tcp,web,1575,0.062,1,web_exploit,2025-04-23T18:00:27.975577
77.142,10.0.0.20,61597,3389,tcp,rdp,69,0.041,0,scan,2025-04-23T18:12:07.507769
45.203,10.0.0.8,52909,80,tcp,web,92,0.011,1,scan,2025-04-23T17:52:43.326818
45.41,10.0.0.6,55081,445,tcp,smb,960,0.124,1,smb_exploit,2025-04-23T17:42:51.830851
95.253,10.0.0.20,51960,445,tcp,smb,100,0.001,0,scan,2025-04-23T17:58:08.701146
95.3,10.0.0.1,53297,445,tcp,smb,985,0.156,0,smb_exploit,2025-04-23T17:39:12.562801
77.39,10.0.0.20,53247,8080,tcp,web,89,0.048,1,scan,2025-04-23T17:31:13.360088
77.82,10.0.0.16,62914,445,tcp,smb,1094,0.275,1,smb_exploit,2025-04-23T18:14:54.616249
23.195,10.0.0.6,50943,80,tcp,web,963,0.162,1,sql_injection,2025-04-23T18:11:51.546993
23.240,10.0.0.17,57887,3389,tcp,rdp,527,0.365,1,rdp_bruteforce,2025-04-23T18:09:56.839142
77.56,10.0.0.6,55111,8080,tcp,web,1627,0.141,0,web_exploit,2025-04-23T18:23:50.853731
95.126,10.0.0.1,51337,80,tcp,web,1532,0.187,1,web_exploit,2025-04-23T18:05:55.270801
23.177,10.0.0.19,58987,8443,tcp,web,1495,0.092,1,web_exploit,2025-04-23T17:35:05.473303
77.147,10.0.0.1,54459,22,tcp,ssh,149,0.379,1,ssh_bruteforce,2025-04-23T18:06:48.318252
95.248,10.0.0.5,65314,8080,tcp,web,771,0.071,1,sql_injection,2025-04-23T18:10:32.400038
77.255,10.0.0.7,50973,8080,tcp,web,68,0.023,0,scan,2025-04-23T17:48:32.076092
45.22,10.0.0.13,52806,22,tcp,ssh,74,0.03,1,scan,2025-04-23T18:20:50.021209
185.14,10.0.0.5,60965,8443,tcp,web,826,0.184,1,web_exploit,2025-04-23T18:11:00.207317
95.131,10.0.0.15,62762,22,tcp,ssh,76,0.034,1,scan,2025-04-23T18:21:16.137215
77.109,10.0.0.6,61602,8080,tcp,web,779,0.246,1,sql_injection,2025-04-23T18:25:50.863498
23.21,10.0.0.18,63795,3389,tcp,rdp,529,0.497,1,rdp_bruteforce,2025-04-23T18:27:06.036100
95.128,10.0.0.15,53529,23,tcp,telnet,69,0.022,1,scan,2025-04-23T18:03:13.261132
77.31,10.0.0.9,64683,8443,tcp,web,917,0.06,1,web_exploit,2025-04-23T17:48:00.410273
95.203,10.0.0.5,59269,443,tcp,web,75,0.021,0,scan,2025-04-23T18:19:16.289949
77.130,10.0.0.11,56682,3389,tcp,rdp,499,0.471,1,rdp_bruteforce,2025-04-23T17:56:07.078339
23.38,10.0.0.20,52300,3389,tcp,rdp,338,0.201,1,rdp_bruteforce,2025-04-23T17:58:00.441777
23.137,10.0.0.20,49222,445,tcp,smb,1008,0.221,1,smb_exploit,2025-04-23T17:35:18.424412
185.13,10.0.0.17,50156,8080,tcp,web,854,0.088,1,sql_injection,2025-04-23T17:43:49.759255
45.200,10.0.0.15,62684,80,tcp,web,1768,0.09,1,web_exploit,2025-04-23T17:43:45.078267
77.188,10.0.0.16,59785,80,tcp,web,895,0.115,1,web_exploit,2025-04-23T18:01:19.756080
185.96,10.0.0.15,50520,445,tcp,smb,939,0.21,1,smb_exploit,2025-04-23T18:05:38.541328
45.134,10.0.0.12,65396,443,tcp,web,921,0.212,0,sql_injection,2025-04-23T18:14:05.355991
77.24,10.0.0.17,49233,8080,tcp,web,903,0.103,1,sql_injection,2025-04-23T18:16:40.572549
23.125,10.0.0.17,58245,3389,tcp,rdp,547,0.555,1,rdp_bruteforce,2025-04-23T18:17:39.524274
185.63,10.0.0.15,64314,445,tcp,smb,99,0.007,1,scan,2025-04-23T17:50:56.163188
23.81,10.0.0.5,61581,445,tcp,smb,672,0.1,1,smb_exploit,2025-04-23T18:05:31.011717
95.96,10.0.0.4,52588,22,tcp,ssh,204,0.464,1,ssh_bruteforce,2025-04-23T18:09:45.804135
185.74,10.0.0.5,50664,5432,tcp,db,764,0.107,1,sql_injection,2025-04-23T17:55:05.632002
45.28,10.0.0.1,53227,445,tcp,smb,1077,0.274,1,smb_exploit,2025-04-23T17:48:41.864360
45.153,10.0.0.17,53451,22,tcp,ssh,138,0.487,1,ssh_bruteforce,2025-04-23T17:49:14.482635
23.82,10.0.0.11,49404,23,tcp,telnet,86,0.034,1,scan,2025-04-23T17:56:07.750740
23.249,10.0.0.13,53074,22,tcp,ssh,125,0.267,1,ssh_bruteforce,2025-04-23T18:06:09.094978
185.128,10.0.0.17,60731,445,tcp,smb,1424,0.134,1,smb_exploit,2025-04-23T18:19:29.104694
185.35,10.0.0.18,57476,445,tcp,smb,845,0.215,1,smb_exploit,2025-04-23T18:13:47.247317
95.245,10.0.0.12,55372,5432,tcp,db,679,0.129,1,sql_injection,2025-04-23T18:01:20.038002
45.196,10.0.0.1,62554,22,tcp,ssh,280,0.22,1,ssh_bruteforce,2025-04-23T18:06:10.484175
77.56,10.0.0.6,52519,5432,tcp,db,742,0.208,1,sql_injection,2025-04-23T17:38:28.894363
45.42,10.0.0.13,60395,445,tcp,smb,1270,0.202,1,smb_exploit,2025-04-23T17:54:46.143077
45.139,10.0.0.3,59523,8443,tcp,web,1115,0.173,1,web_exploit,2025-04-23T17:48:44.305599
77.58,10.0.0.13,59951,3389,tcp,rdp,539,0.471,1,rdp_bruteforce,2025-04-23T18:07:29.392234
95.132,10.0.0.3,52178,3389,tcp,rdp,536,0.272,1,rdp_bruteforce,2025-04-23T18:12:15.773045
23.218,10.0.0.4,53128,3389,tcp,rdp,100,0.005,0,scan,2025-04-23T17:58:53.122971
95.208,10.0.0.18,58489,8080,tcp,web,1558,0.054,1,web_exploit,2025-04-23T18:16:21.533903
23.230,10.0.0.15,54291,22,tcp,ssh,209,0.12,1,ssh_bruteforce,2025-04-23T18:29:29.545103
95.202,10.0.0.7,51977,8443,tcp,web,1469,0.061,1,web_exploit,2025-04-23T18:10:27.119012
185.118,10.0.0.4,54322,445,tcp,smb,1465,0.198,1,smb_exploit,2025-04-23T17:50:56.128791
185.247,10.0.0.7,60873,443,tcp,web,802,0.233,1,sql_injection,2025-04-23T17:31:29.060380
45.97,10.0.0.9,63069,8443,tcp,web,1170,0.089,1,web_exploit,2025-04-23T17:42:35.046045
77.12,10.0.0.20,64376,3389,tcp,rdp,530,0.368,1,rdp_bruteforce,2025-04-23T18:08:43.872942
23.127,10.0.0.14,57813,445,tcp,smb,863,0.196,1,smb_exploit,2025-04-23T18:30:20.706459
95.27,10.0.0.15,63676,8443,tcp,web,1076,0.105,1,web_exploit,2025-04-23T18:09:29.776475
45.158,10.0.0.20,65342,443,tcp,web,1494,0.16,1,web_exploit,2025-04-23T17:56:18.054824
77.178,10.0.0.5,50629,443,tcp,web,839,0.25,1,sql_injection,2025-04-23T17:59:12.578917
45.87,10.0.0.4,50257,8080,tcp,web,1804,0.185,1,web_exploit,2025-04-23T17:58:49.800578
23.238,10.0.0.10,63491,23,tcp,telnet,82,0.011,0,scan,2025-04-23T18:14:34.346831
77.219,10.0.0.5,55359,445,tcp,smb,1006,0.145,1,smb_exploit,2025-04-23T17:42:02.064252
185.152,10.0.0.16,56632,22,tcp,ssh,289,0.154,1,ssh_bruteforce,2025-04-23T18:14:29.990006
23.238,10.0.0.3,52063,3389,tcp,rdp,47,0.026,1,scan,2025-04-23T18:01:02.714318
95.180,10.0.0.3,50480,443,tcp,web,1815,0.082,1,web_exploit,2025-04-23T18:00:17.721091
45.125,10.0.0.5,52219,445,tcp,smb,1230,0.276,1,smb_exploit,2025-04-23T17:50:48.070924
185.52,10.0.0.8,55438,445,tcp,smb,1371,0.212,1,smb_exploit,2025-04-23T18:06:14.680205
185.32,10.0.0.19,53482,445,tcp,smb,1497,0.124,1,smb_exploit,2025-04-23T18:01:55.180705
23.205,10.0.0.19,53635,3389,tcp,rdp,222,0.419,1,rdp_bruteforce,2025-04-23T18:06:54.173560
185.251,10.0.0.12,61317,8080,tcp,web,73,0.032,1,scan,2025-04-23T17:33:42.821742
77.44,10.0.0.5,54759,22,tcp,ssh,224,0.268,1,ssh_bruteforce,2025-04-23T17:57:51.879578
45.225,10.0.0.8,58726,8443,tcp,web,1536,0.055,1,web_exploit,2025-04-23T18:02:07.814614
23.129,10.0.0.15,63012,3389,tcp,rdp,326,0.385,1,rdp_bruteforce,2025-04-23T18:02:46.630874
23.153,10.0.0.12,49664,80,tcp,web,844,0.072,1,web_exploit,2025-04-23T17:50:42.047718
95.228,10.0.0.15,54134,22,tcp,ssh,293,0.336,1,ssh_bruteforce,2025-04-23T18:09:25.155923
95.178,10.0.0.11,58430,5432,tcp,db,544,0.192,1,sql_injection,2025-04-23T18:29:06.966716
95.83,10.0.0.10,50390,3389,tcp,rdp,473,0.209,1,rdp_bruteforce,2025-04-23T18:18:39.881720
45.7,10.0.0.15,57385,22,tcp,ssh,125,0.475,1,ssh_bruteforce,2025-04-23T17:37:03.367611
77.151,10.0.0.1,64425,80,tcp,web,1265,0.163,1,web_exploit,2025-04-23T17:32:03.932085
77.171,10.0.0.2,50856,3389,tcp,rdp,273,0.592,1,rdp_bruteforce,2025-04-23T18:04:56.853253
95.95,10.0.0.14,57234,80,tcp,web,744,0.064,1,sql_injection,2025-04-23T18:11:26.366975
95.70,10.0.0.4,51867,8080,tcp,web,1504,0.173,1,web_exploit,2025-04-23T18:10:12.533367
23.92,10.0.0.14,62508,445,tcp,smb,1136,0.212,1,smb_exploit,2025-04-23T17:34:38.527464
45.133,10.0.0.1,62736,8080,tcp,web,1806,0.061,1,web_exploit,2025-04-23T18:07:21.646225
185.25,10.0.0.5,50309,443,tcp,web,907,0.211,0,sql_injection,2025-04-23T18:27:55.662526
95.171,10.0.0.13,59764,445,tcp,smb,529,0.239,0,smb_exploit,2025-04-23T18:05:38.430422
77.204,10.0.0.4,62296,22,tcp,ssh,130,0.216,1,ssh_bruteforce,2025-04-23T18:05:44.060048
23.118,10.0.0.2,52763,3389,tcp,rdp,490,0.282,1,rdp_bruteforce,2025-04-23T18:03:03.573957
23.162,10.0.0.15,65284,3389,tcp,rdp,291,0.219,1,rdp_bruteforce,2025-04-23T18:23:06.158830
185.86,10.0.0.6,56130,445,tcp,smb,697,0.196,1,smb_exploit,2025-04-23T18:09:40.884711
95.81,10.0.0.8,62381,3306,tcp,db,778,0.143,1,sql_injection,2025-04-23T17:59:40.209906
23.212,10.0.0.20,63227,3306,tcp,db,891,0.121,1,sql_injection,2025-04-23T17:35:16.612135
45.34,10.0.0.12,59612,8443,tcp,web,1241,0.191,1,web_exploit,2025-04-23T17:53:39.562293
23.157,10.0.0.16,65143,80,tcp,web,1794,0.152,1,web_exploit,2025-04-23T17:42:35.374809
185.170,10.0.0.14,49643,3389,tcp,rdp,243,0.647,1,rdp_bruteforce,2025-04-23T17:31:29.147451
45.43,10.0.0.9,61135,3389,tcp,rdp,501,0.672,1,rdp_bruteforce,2025-04-23T17:50:03.280112
23.213,10.0.0.8,60620,445,tcp,smb,518,0.138,1,smb_exploit,2025-04-23T18:12:39.054875
77.187,10.0.0.18,64687,3389,tcp,rdp,443,0.338,1,rdp_bruteforce,2025-04-23T18:18:12.036215
95.3,10.0.0.7,52614,443,tcp,web,1171,0.117,1,web_exploit,2025-04-23T17:40:55.505425
77.238,10.0.0.4,56779,22,tcp,ssh,136,0.396,1,ssh_bruteforce,2025-04-23T18:22:41.737470
185.94,10.0.0.1,63418,3389,tcp,rdp,87,0.027,1,scan,2025-04-23T18:06:02.747216
95.46,10.0.0.14,60800,80,tcp,web,545,0.145,1,sql_injection,2025-04-23T18:22:06.443565
95.25,10.0.0.8,59717,22,tcp,ssh,128,0.326,1,ssh_bruteforce,2025-04-23T18:19:08.460966
77.7,10.0.0.2,64882,80,tcp,web,862,0.113,1,web_exploit,2025-04-23T18:19:16.875404
77.65,10.0.0.12,50834,22,tcp,ssh,72,0.016,1,scan,2025-04-23T18:06:34.211444
45.238,10.0.0.1,55053,5432,tcp,db,940,0.053,1,sql_injection,2025-04-23T18:11:08.907310
95.186,10.0.0.11,50304,80,tcp,web,921,0.101,1,sql_injection,2025-04-23T17:57:29.155770
185.116,10.0.0.12,56474,22,tcp,ssh,55,0.009,1,scan,2025-04-23T18:23:05.001582
185.194,10.0.0.18,51019,22,tcp,ssh,262,0.428,1,ssh_bruteforce,2025-04-23T18:00:00.667009
77.146,10.0.0.13,63131,8443,tcp,web,1861,0.115,1,web_exploit,2025-04-23T17:32:30.660012
185.7,10.0.0.13,60320,8080,tcp,web,691,0.156,0,sql_injection,2025-04-23T18:16:08.931087
77.178,10.0.0.11,62133,8080,tcp,web,1946,0.142,0,web_exploit,2025-04-23T17:57:16.754831
23.160,10.0.0.12,58302,5432,tcp,db,803,0.147,1,sql_injection,2025-04-23T18:08:38.759016
77.226,10.0.0.17,54539,3389,tcp,rdp,88,0.008,1,scan,2025-04-23T18:13:30.460195
23.218,10.0.0.9,54134,8080,tcp,web,547,0.263,1,sql_injection,2025-04-23T18:17:32.184589
45.19,10.0.0.15,52340,22,tcp,ssh,114,0.161,1,ssh_bruteforce,2025-04-23T18:06:42.478963
185.163,10.0.0.20,50439,22,tcp,ssh,186,0.333,1,ssh_bruteforce,2025-04-23T18:26:42.061726
77.228,10.0.0.5,53703,8080,tcp,web,59,0.038,1,scan,2025-04-23T17:41:18.450922
45.216,10.0.0.19,59818,22,tcp,ssh,186,0.307,1,ssh_bruteforce,2025-04-23T17:53:46.675257
77.10,10.0.0.19,64767,23,tcp,telnet,83,0.008,0,scan,2025-04-23T18:25:20.445443
23.84,10.0.0.8,53805,445,tcp,smb,1423,0.292,1,smb_exploit,2025-04-23T17:41:41.133906
45.21,10.0.0.4,63028,8443,tcp,web,1985,0.103,1,web_exploit,2025-04-23T17:49:16.876084
23.231,10.0.0.16,50727,445,tcp,smb,786,0.226,1,smb_exploit,2025-04-23T18:04:22.472489
45.226,10.0.0.4,62078,445,tcp,smb,1407,0.176,1,smb_exploit,2025-04-23T18:11:13.643834
95.169,10.0.0.6,56437,3389,tcp,rdp,357,0.218,1,rdp_bruteforce,2025-04-23T18:00:03.823733
185.237,10.0.0.12,53301,445,tcp,smb,1229,0.228,1,smb_exploit,2025-04-23T18:04:05.619708
45.89,10.0.0.15,58681,3389,tcp,rdp,448,0.296,1,rdp_bruteforce,2025-04-23T18:13:56.420934
95.121,10.0.0.17,56312,445,tcp,smb,783,0.117,0,smb_exploit,2025-04-23T17:38:44.689990
77.7,10.0.0.13,49936,3389,tcp,rdp,82,0.032,1,scan,2025-04-23T17:32:49.019039
77.22,10.0.0.4,58826,445,tcp,smb,719,0.125,1,smb_exploit,2025-04-23T17:42:17.419443
95.75,10.0.0.3,62205,443,tcp,web,1774,0.098,1,web_exploit,2025-04-23T18:12:32.558256
23.22,10.0.0.11,60230,23,tcp,telnet,47,0.001,1,scan,2025-04-23T18:03:15.251420
77.66,10.0.0.15,49352,80,tcp,web,913,0.178,1,web_exploit,2025-04-23T17:58:32.369504
77.23,10.0.0.1,53532,445,tcp,smb,1183,0.17,1,smb_exploit,2025-04-23T17:43:17.559116
77.137,10.0.0.14,59818,445,tcp,smb,888,0.149,1,smb_exploit,2025-04-23T18:02:04.059484
95.240,10.0.0.11,55776,8443,tcp,web,1008,0.171,1,web_exploit,2025-04-23T17:43:36.976789
45.64,10.0.0.1,54264,8080,tcp,web,1055,0.164,1,web_exploit,2025-04-23T18:11:26.562455
45.177,10.0.0.1,56812,445,tcp,smb,913,0.235,1,smb_exploit,2025-04-23T17:51:27.709050
95.214,10.0.0.5,52013,3389,tcp,rdp,568,0.377,1,rdp_bruteforce,2025-04-23T18:21:46.006719
23.68,10.0.0.3,56494,22,tcp,ssh,239,0.406,1,ssh_bruteforce,2025-04-23T17:44:55.250322
185.42,10.0.0.14,64157,445,tcp,smb,870,0.216,0,smb_exploit,2025-04-23T18:14:20.802166
77.121,10.0.0.6,58803,443,tcp,web,576,0.228,1,sql_injection,2025-04-23T17:58:45.005699
45.43,10.0.0.16,57057,3389,tcp,rdp,480,0.671,1,rdp_bruteforce,2025-04-23T18:04:47.256697
